t, Cuff Pressure, Target Pressure
13.372 , 112.57 , 150
13.373 , 112.59 , 150
13.374 , 112.52 , 150
13.375 , 112.59 , 150
13.375 , 112.66 , 150
13.376 , 112.59 , 150
13.377 , 112.59 , 150
13.378 , 112.59 , 150
13.379 , 112.61 , 150
13.38 , 112.57 , 150
13.38 , 112.59 , 150
13.381 , 112.59 , 150
13.382 , 112.57 , 150
13.383 , 112.57 , 150
13.384 , 112.59 , 150
13.385 , 112.52 , 150
13.386 , 112.52 , 150
13.387 , 112.5 , 150
13.387 , 112.52 , 150
13.388 , 112.5 , 150
13.389 , 112.5 , 150
13.39 , 112.52 , 150
13.391 , 112.52 , 150
13.392 , 112.45 , 150
13.392 , 112.5 , 150
13.393 , 112.5 , 150
13.394 , 112.45 , 150
13.395 , 112.52 , 150
13.396 , 112.5 , 150
13.397 , 112.5 , 150
13.397 , 112.45 , 150
13.398 , 112.52 , 150
13.399 , 112.5 , 150
13.4 , 112.5 , 150
13.401 , 112.52 , 150
13.402 , 112.52 , 150
13.402 , 112.5 , 150
13.403 , 112.52 , 150
13.404 , 112.52 , 150
13.405 , 112.5 , 150
13.406 , 112.5 , 150
13.406 , 112.5 , 150
13.407 , 112.45 , 150
13.408 , 112.45 , 150
13.409 , 112.45 , 150
13.41 , 112.43 , 150
13.411 , 112.43 , 150
13.411 , 112.43 , 150
13.412 , 112.43 , 150
13.413 , 112.43 , 150
13.414 , 112.38 , 150
13.415 , 112.43 , 150
13.416 , 112.38 , 150
13.416 , 112.38 , 150
13.417 , 112.43 , 150
13.418 , 112.38 , 150
13.419 , 112.38 , 150
13.42 , 112.43 , 150
13.421 , 112.43 , 150
13.421 , 112.43 , 150
13.422 , 112.45 , 150
13.423 , 112.38 , 150
13.424 , 112.43 , 150
13.425 , 112.38 , 150
13.426 , 112.38 , 150
13.426 , 112.43 , 150
13.427 , 112.43 , 150
13.428 , 112.38 , 150
13.429 , 112.38 , 150
13.43 , 112.43 , 150
13.431 , 112.36 , 150
13.432 , 112.36 , 150
13.432 , 112.36 , 150
13.433 , 112.36 , 150
13.434 , 112.36 , 150
13.435 , 112.34 , 150
13.436 , 112.34 , 150
13.436 , 112.36 , 150
13.437 , 112.34 , 150
13.438 , 112.36 , 150
13.439 , 112.34 , 150
13.44 , 112.34 , 150
13.441 , 112.34 , 150
13.442 , 112.29 , 150
13.442 , 112.34 , 150
13.443 , 112.36 , 150
13.444 , 112.36 , 150
13.445 , 112.36 , 150
13.446 , 112.36 , 150
13.446 , 112.36 , 150
13.447 , 112.34 , 150
13.448 , 112.29 , 150
13.449 , 112.34 , 150
13.45 , 112.34 , 150
13.451 , 112.29 , 150
13.452 , 112.34 , 150
13.452 , 112.34 , 150
13.453 , 112.29 , 150
13.454 , 112.29 , 150
13.455 , 112.29 , 150
13.456 , 112.27 , 150
13.457 , 112.27 , 150
13.457 , 112.22 , 150
13.458 , 112.27 , 150
13.459 , 112.22 , 150
13.46 , 112.22 , 150
13.461 , 112.22 , 150
13.462 , 112.22 , 150
13.462 , 112.22 , 150
13.463 , 112.22 , 150
13.464 , 112.22 , 150
13.465 , 112.27 , 150
13.466 , 112.27 , 150
13.467 , 112.29 , 150
13.467 , 112.29 , 150
13.468 , 112.27 , 150
13.469 , 112.29 , 150
13.47 , 112.29 , 150
13.471 , 112.27 , 150
13.472 , 112.27 , 150
13.472 , 112.27 , 150
13.473 , 112.27 , 150
13.474 , 112.22 , 150
13.475 , 112.27 , 150
13.476 , 112.22 , 150
13.477 , 112.22 , 150
13.477 , 112.15 , 150
13.478 , 112.22 , 150
13.479 , 112.22 , 150
13.48 , 112.2 , 150
13.481 , 112.2 , 150
13.482 , 112.2 , 150
13.483 , 112.15 , 150
13.483 , 112.15 , 150
13.484 , 112.2 , 150
13.485 , 112.15 , 150
13.486 , 112.15 , 150
13.487 , 112.2 , 150
13.488 , 112.2 , 150
13.489 , 112.15 , 150
13.489 , 112.2 , 150
13.49 , 112.2 , 150
13.491 , 112.2 , 150
13.492 , 112.2 , 150
13.493 , 112.15 , 150
13.494 , 112.22 , 150
13.494 , 112.2 , 150
13.495 , 112.09 , 150
13.496 , 112.2 , 150
13.497 , 112.15 , 150
13.498 , 112.15 , 150
13.499 , 112.15 , 150
13.499 , 112.13 , 150
13.5 , 112.13 , 150
13.501 , 112.13 , 150
13.502 , 112.09 , 150
13.503 , 112.09 , 150
13.504 , 112.13 , 150
13.504 , 112.06 , 150
13.505 , 112.09 , 150
13.506 , 112.09 , 150
13.507 , 112.09 , 150
13.508 , 112.09 , 150
13.509 , 112.06 , 150
13.51 , 112.06 , 150
13.511 , 112.06 , 150
13.511 , 112.13 , 150
13.512 , 112.09 , 150
13.513 , 112.09 , 150
13.514 , 112.09 , 150
13.515 , 112.13 , 150
13.516 , 112.13 , 150
13.517 , 112.09 , 150
13.517 , 112.09 , 150
13.518 , 112.09 , 150
13.519 , 112.09 , 150
13.52 , 112.06 , 150
13.521 , 112.06 , 150
13.522 , 112.04 , 150
13.522 , 112.06 , 150
13.523 , 112.06 , 150
13.524 , 112.06 , 150
13.525 , 112.04 , 150
13.526 , 112.04 , 150
13.527 , 111.99 , 150
13.527 , 112.04 , 150
13.528 , 111.99 , 150
13.529 , 111.99 , 150
13.53 , 111.99 , 150
13.531 , 111.99 , 150
13.532 , 111.99 , 150
13.533 , 111.99 , 150
13.534 , 112.04 , 150
13.534 , 112.06 , 150
13.535 , 112.04 , 150
13.536 , 112.04 , 150
13.537 , 111.99 , 150
13.538 , 112.04 , 150
13.538 , 111.99 , 150
13.539 , 112.04 , 150
13.54 , 112.04 , 150
13.541 , 111.99 , 150
13.542 , 112.04 , 150
13.543 , 111.99 , 150
13.544 , 111.99 , 150
13.544 , 111.97 , 150
13.545 , 111.99 , 150
13.546 , 111.97 , 150
13.547 , 111.92 , 150
13.548 , 111.9 , 150
13.549 , 111.86 , 150
13.55 , 111.9 , 150
13.55 , 111.92 , 150
13.551 , 111.97 , 150
13.552 , 111.97 , 150
13.553 , 111.99 , 150
13.554 , 112.04 , 150
13.554 , 112.04 , 150
13.555 , 112.04 , 150
13.556 , 112.09 , 150
13.557 , 112.13 , 150
13.558 , 112.09 , 150
13.559 , 112.13 , 150
13.559 , 112.15 , 150
13.56 , 112.15 , 150
13.561 , 112.15 , 150
13.562 , 112.13 , 150
13.563 , 112.13 , 150
13.564 , 112.13 , 150
13.565 , 112.06 , 150
13.565 , 112.09 , 150
13.566 , 112.06 , 150
13.567 , 112.06 , 150
13.568 , 112.04 , 150
13.569 , 112.04 , 150
13.57 , 112.04 , 150
13.57 , 112.04 , 150
13.571 , 111.99 , 150
13.572 , 112.04 , 150
13.573 , 112.04 , 150
13.574 , 111.99 , 150
13.575 , 111.99 , 150
13.576 , 111.97 , 150
13.576 , 112.04 , 150
13.577 , 111.99 , 150
13.578 , 112.04 , 150
13.579 , 111.99 , 150
13.58 , 112.06 , 150
13.581 , 112.06 , 150
13.581 , 112.09 , 150
13.582 , 112.09 , 150
13.583 , 112.04 , 150
13.584 , 112.06 , 150
13.585 , 112.06 , 150
13.586 , 112.09 , 150
13.587 , 112.04 , 150
13.587 , 112.06 , 150
13.588 , 112.04 , 150
13.589 , 112.04 , 150
13.59 , 111.99 , 150
13.591 , 112.06 , 150
13.592 , 112.04 , 150
13.592 , 112.06 , 150
13.593 , 112.04 , 150
13.594 , 112.04 , 150
13.595 , 112.06 , 150
13.596 , 112.04 , 150
13.597 , 112.09 , 150
13.597 , 112.04 , 150
13.598 , 112.06 , 150
13.599 , 112.06 , 150
13.6 , 112.06 , 150
13.601 , 112.09 , 150
13.602 , 112.06 , 150
13.603 , 112.06 , 150
13.603 , 112.06 , 150
13.604 , 112.09 , 150
13.605 , 112.13 , 150
13.606 , 112.13 , 150
13.607 , 112.09 , 150
13.608 , 112.13 , 150
13.609 , 112.09 , 150
13.609 , 112.09 , 150
13.61 , 112.06 , 150
13.611 , 112.06 , 150
13.612 , 112.06 , 150
13.613 , 112.09 , 150
13.614 , 112.09 , 150
13.615 , 112.13 , 150
13.615 , 112.15 , 150
13.616 , 112.27 , 150
13.617 , 112.27 , 150
13.618 , 112.34 , 150
13.619 , 112.38 , 150
13.62 , 112.52 , 150
13.621 , 112.68 , 150
13.621 , 112.82 , 150
13.622 , 112.98 , 150
13.623 , 113.05 , 150
13.624 , 113.05 , 150
13.625 , 113.02 , 150
13.625 , 113.02 , 150
13.626 , 113.05 , 150
13.627 , 113.05 , 150
13.628 , 113.05 , 150
13.629 , 113.02 , 150
13.63 , 112.95 , 150
13.63 , 112.91 , 150
13.631 , 112.82 , 150
13.632 , 112.82 , 150
13.633 , 112.79 , 150
13.634 , 112.79 , 150
13.635 , 112.75 , 150
13.635 , 112.79 , 150
13.636 , 112.82 , 150
13.637 , 112.89 , 150
13.638 , 112.89 , 150
13.639 , 112.91 , 150
13.64 , 112.98 , 150
13.641 , 113.02 , 150
13.641 , 113.05 , 150
13.642 , 113.07 , 150
13.643 , 113.12 , 150
13.644 , 113.14 , 150
13.645 , 113.21 , 150
13.646 , 113.25 , 150
13.646 , 113.28 , 150
13.647 , 113.34 , 150
13.648 , 113.41 , 150
13.649 , 113.48 , 150
13.65 , 113.57 , 150
13.651 , 113.6 , 150
13.652 , 113.71 , 150
13.652 , 113.73 , 150
13.653 , 113.76 , 150
13.654 , 113.8 , 150
13.655 , 113.87 , 150
13.656 , 113.87 , 150
13.657 , 113.89 , 150
13.657 , 113.89 , 150
13.658 , 113.96 , 150
13.659 , 113.98 , 150
13.66 , 113.96 , 150
13.661 , 113.98 , 150
13.662 , 113.96 , 150
13.663 , 113.96 , 150
13.664 , 113.96 , 150
13.664 , 113.98 , 150
13.665 , 113.96 , 150
13.666 , 114.03 , 150
13.667 , 114.03 , 150
13.668 , 114.05 , 150
13.669 , 114.05 , 150
13.67 , 114.12 , 150
13.67 , 114.12 , 150
13.671 , 114.17 , 150
13.672 , 114.17 , 150
13.673 , 114.24 , 150
13.674 , 114.24 , 150
13.675 , 114.33 , 150
13.675 , 114.28 , 150
13.676 , 114.33 , 150
13.677 , 114.35 , 150
13.678 , 114.4 , 150
13.679 , 114.4 , 150
13.68 , 114.4 , 150
13.68 , 114.42 , 150
13.681 , 114.47 , 150
13.682 , 114.47 , 150
13.683 , 114.47 , 150
13.684 , 114.49 , 150
13.685 , 114.51 , 150
13.685 , 114.56 , 150
13.686 , 114.56 , 150
13.687 , 114.58 , 150
13.688 , 114.58 , 150
13.689 , 114.65 , 150
13.69 , 114.65 , 150
13.69 , 114.65 , 150
13.691 , 114.72 , 150
13.692 , 114.72 , 150
13.693 , 114.76 , 150
13.694 , 114.76 , 150
13.695 , 114.76 , 150
13.696 , 114.76 , 150
13.696 , 114.76 , 150
13.697 , 114.63 , 150
13.698 , 114.42 , 150
13.699 , 114.17 , 150
13.7 , 113.96 , 150
13.701 , 113.76 , 150
13.702 , 113.57 , 150
13.702 , 113.5 , 150
13.703 , 113.41 , 150
13.704 , 113.3 , 150
13.705 , 113.3 , 150
13.706 , 113.21 , 150
13.706 , 113.21 , 150
13.707 , 113.21 , 150
13.708 , 113.34 , 150
13.709 , 113.37 , 150
13.71 , 113.44 , 150
13.711 , 113.57 , 150
13.711 , 113.64 , 150
13.712 , 113.76 , 150
13.713 , 113.87 , 150
13.714 , 113.94 , 150
13.715 , 113.98 , 150
13.716 , 114.03 , 150
13.717 , 114.05 , 150
13.717 , 114.1 , 150
13.718 , 114.1 , 150
13.719 , 114.1 , 150
13.72 , 114.1 , 150
13.721 , 113.98 , 150
13.722 , 114.03 , 150
13.722 , 113.94 , 150
13.723 , 113.94 , 150
13.724 , 113.89 , 150
13.725 , 113.82 , 150
13.726 , 113.8 , 150
13.727 , 113.73 , 150
13.727 , 113.8 , 150
13.728 , 113.76 , 150
13.729 , 113.76 , 150
13.73 , 113.76 , 150
13.731 , 113.76 , 150
13.732 , 113.76 , 150
13.732 , 113.8 , 150
13.733 , 113.8 , 150
13.734 , 113.82 , 150
13.735 , 113.82 , 150
13.736 , 113.87 , 150
13.737 , 113.89 , 150
13.737 , 113.87 , 150
13.738 , 113.87 , 150
13.739 , 113.87 , 150
13.74 , 113.87 , 150
13.741 , 113.82 , 150
13.742 , 113.87 , 150
13.742 , 113.87 , 150
13.743 , 113.87 , 150
13.744 , 113.87 , 150
13.745 , 113.82 , 150
13.746 , 113.8 , 150
13.747 , 113.8 , 150
13.747 , 113.8 , 150
13.748 , 113.8 , 150
13.749 , 113.8 , 150
13.75 , 113.8 , 150
13.751 , 113.8 , 150
13.752 , 113.76 , 150
13.752 , 113.82 , 150
13.753 , 113.8 , 150
13.754 , 113.82 , 150
13.755 , 113.82 , 150
13.756 , 113.82 , 150
13.757 , 113.82 , 150
13.758 , 113.82 , 150
13.759 , 113.82 , 150
13.759 , 113.82 , 150
13.76 , 113.82 , 150
13.761 , 113.82 , 150
13.762 , 113.82 , 150
13.763 , 113.82 , 150
13.764 , 113.82 , 150
13.765 , 113.82 , 150
13.765 , 113.82 , 150
13.766 , 113.82 , 150
13.767 , 113.8 , 150
13.768 , 113.8 , 150
13.769 , 113.8 , 150
13.77 , 113.82 , 150
13.77 , 113.8 , 150
13.771 , 113.8 , 150
13.772 , 113.8 , 150
13.773 , 113.8 , 150
13.774 , 113.82 , 150
13.775 , 113.82 , 150
13.776 , 113.82 , 150
13.776 , 113.82 , 150
13.777 , 113.82 , 150
13.778 , 113.8 , 150
13.779 , 113.8 , 150
13.78 , 113.8 , 150
13.781 , 113.8 , 150
13.781 , 113.8 , 150
13.782 , 113.8 , 150
13.783 , 113.8 , 150
13.784 , 113.82 , 150
13.785 , 113.8 , 150
13.786 , 113.82 , 150
13.786 , 113.8 , 150
13.787 , 113.82 , 150
13.788 , 113.8 , 150
13.789 , 113.8 , 150
13.79 , 113.82 , 150
13.791 , 113.8 , 150
13.792 , 113.82 , 150
13.792 , 113.82 , 150
13.793 , 113.82 , 150
13.794 , 113.82 , 150
13.795 , 113.76 , 150
13.796 , 113.76 , 150
13.797 , 113.8 , 150
13.798 , 113.82 , 150
13.798 , 113.8 , 150
13.799 , 113.82 , 150
13.8 , 113.8 , 150
13.801 , 113.8 , 150
13.802 , 113.82 , 150
13.803 , 113.82 , 150
13.803 , 113.82 , 150
13.804 , 113.82 , 150
13.805 , 113.8 , 150
13.806 , 113.8 , 150
13.807 , 113.82 , 150
13.808 , 113.8 , 150
13.809 , 113.8 , 150
13.809 , 113.8 , 150
13.81 , 113.8 , 150
13.811 , 113.8 , 150
13.812 , 113.82 , 150
13.813 , 113.76 , 150
13.813 , 113.76 , 150
13.814 , 113.8 , 150
13.815 , 113.76 , 150
13.816 , 113.76 , 150
13.817 , 113.8 , 150
13.818 , 113.76 , 150
13.818 , 113.8 , 150
13.819 , 113.76 , 150
13.82 , 113.76 , 150
13.821 , 113.76 , 150
13.822 , 113.8 , 150
13.823 , 113.73 , 150
13.823 , 113.71 , 150
13.824 , 113.71 , 150
13.825 , 113.71 , 150
13.826 , 113.71 , 150
13.827 , 113.64 , 150
13.828 , 113.66 , 150
13.829 , 113.71 , 150
13.829 , 113.71 , 150
13.83 , 113.71 , 150
13.831 , 113.71 , 150
13.832 , 113.71 , 150
13.833 , 113.76 , 150
13.834 , 113.8 , 150
13.835 , 113.87 , 150
13.835 , 113.89 , 150
13.836 , 113.8 , 150
13.837 , 113.76 , 150
13.838 , 113.73 , 150
13.839 , 113.73 , 150
13.839 , 113.73 , 150
13.84 , 113.66 , 150
13.841 , 113.64 , 150
13.842 , 113.64 , 150
13.843 , 113.57 , 150
13.844 , 113.53 , 150
13.845 , 113.53 , 150
13.845 , 113.57 , 150
13.846 , 113.53 , 150
13.847 , 113.5 , 150
13.848 , 113.5 , 150
13.849 , 113.53 , 150
13.85 , 113.5 , 150
13.851 , 113.5 , 150
13.851 , 113.53 , 150
13.852 , 113.57 , 150
13.853 , 113.57 , 150
13.854 , 113.57 , 150
13.855 , 113.6 , 150
13.856 , 113.6 , 150
13.857 , 113.6 , 150
13.857 , 113.6 , 150
13.858 , 113.6 , 150
13.859 , 113.6 , 150
13.86 , 113.6 , 150
13.861 , 113.6 , 150
13.862 , 113.6 , 150
13.863 , 113.57 , 150
13.864 , 113.6 , 150
13.864 , 113.57 , 150
13.865 , 113.53 , 150
13.866 , 113.53 , 150
13.867 , 113.57 , 150
13.868 , 113.53 , 150
13.869 , 113.5 , 150
13.87 , 113.53 , 150
13.871 , 113.53 , 150
13.871 , 113.48 , 150
13.872 , 113.5 , 150
13.873 , 113.5 , 150
13.874 , 113.48 , 150
13.875 , 113.48 , 150
13.875 , 113.48 , 150
13.876 , 113.5 , 150
13.877 , 113.53 , 150
13.878 , 113.5 , 150
13.879 , 113.5 , 150
13.88 , 113.5 , 150
13.88 , 113.5 , 150
13.881 , 113.5 , 150
13.882 , 113.5 , 150
13.883 , 113.5 , 150
13.884 , 113.48 , 150
13.885 , 113.44 , 150
13.885 , 113.48 , 150
13.886 , 113.48 , 150
13.887 , 113.41 , 150
13.888 , 113.44 , 150
13.889 , 113.44 , 150
13.89 , 113.41 , 150
13.89 , 113.41 , 150
13.891 , 113.41 , 150
13.892 , 113.37 , 150
13.893 , 113.37 , 150
13.894 , 113.41 , 150
13.894 , 113.41 , 150
13.895 , 113.44 , 150
13.896 , 113.41 , 150
13.897 , 113.37 , 150
13.898 , 113.37 , 150
13.899 , 113.34 , 150
13.899 , 113.34 , 150
13.9 , 113.34 , 150
13.901 , 113.3 , 150
13.902 , 113.34 , 150
13.903 , 113.28 , 150
13.904 , 113.3 , 150
13.904 , 113.34 , 150
13.905 , 113.3 , 150
13.906 , 113.3 , 150
13.907 , 113.28 , 150
13.908 , 113.28 , 150
13.909 , 113.28 , 150
13.91 , 113.34 , 150
13.91 , 113.34 , 150
13.911 , 113.34 , 150
13.912 , 113.3 , 150
13.913 , 113.28 , 150
13.914 , 113.28 , 150
13.915 , 113.28 , 150
13.916 , 113.3 , 150
13.916 , 113.37 , 150
13.917 , 113.3 , 150
13.918 , 113.28 , 150
13.919 , 113.28 , 150
13.92 , 113.28 , 150
13.921 , 113.25 , 150
13.921 , 113.28 , 150
13.922 , 113.28 , 150
13.923 , 113.28 , 150
13.924 , 113.28 , 150
13.925 , 113.25 , 150
13.926 , 113.25 , 150
13.927 , 113.28 , 150
13.928 , 113.28 , 150
13.928 , 113.25 , 150
13.929 , 113.25 , 150
13.93 , 113.25 , 150
13.931 , 113.25 , 150
13.932 , 113.25 , 150
13.932 , 113.25 , 150
13.933 , 113.21 , 150
13.934 , 113.21 , 150
13.935 , 113.21 , 150
13.936 , 113.21 , 150
13.937 , 113.18 , 150
13.937 , 113.14 , 150
13.938 , 113.14 , 150
13.939 , 113.12 , 150
13.94 , 113.18 , 150
13.941 , 113.14 , 150
13.942 , 113.18 , 150
13.943 , 113.18 , 150
13.943 , 113.18 , 150
13.944 , 113.18 , 150
13.945 , 113.28 , 150
13.946 , 113.18 , 150
13.947 , 113.21 , 150
13.948 , 113.25 , 150
13.948 , 113.21 , 150
13.949 , 113.25 , 150
13.95 , 113.28 , 150
13.951 , 113.25 , 150
13.952 , 113.21 , 150
13.953 , 113.18 , 150
13.954 , 113.18 , 150
13.954 , 113.21 , 150
13.955 , 113.18 , 150
13.956 , 113.14 , 150
13.957 , 113.14 , 150
13.958 , 113.14 , 150
13.959 , 113.14 , 150
13.96 , 113.12 , 150
13.96 , 113.07 , 150
13.961 , 113.14 , 150
13.962 , 113.07 , 150
13.963 , 113.12 , 150
13.964 , 113.07 , 150
13.965 , 113.12 , 150
13.965 , 113.12 , 150
13.966 , 113.14 , 150
13.967 , 113.18 , 150
13.968 , 113.14 , 150
13.969 , 113.12 , 150
13.97 , 113.14 , 150
13.971 , 113.14 , 150
13.971 , 113.14 , 150
13.972 , 113.14 , 150
13.973 , 113.12 , 150
13.974 , 113.14 , 150
13.975 , 113.07 , 150
13.976 , 113.07 , 150
13.977 , 113.07 , 150
13.977 , 113.07 , 150
13.978 , 113.07 , 150
13.979 , 113.05 , 150
13.98 , 113.02 , 150
13.981 , 113.05 , 150
13.982 , 113.02 , 150
13.983 , 113.02 , 150
13.983 , 113.07 , 150
13.984 , 113.02 , 150
13.985 , 113.05 , 150
13.986 , 113.05 , 150
13.987 , 113.07 , 150
13.988 , 113.07 , 150
13.989 , 113.12 , 150
13.989 , 113.07 , 150
13.99 , 113.07 , 150
13.991 , 113.05 , 150
13.992 , 113.05 , 150
13.993 , 113.05 , 150
13.994 , 113.05 , 150
13.994 , 113.07 , 150
13.995 , 113.05 , 150
13.996 , 113.02 , 150
13.997 , 113.05 , 150
13.998 , 112.98 , 150
13.999 , 113.02 , 150
14.0 , 112.98 , 150
14.0 , 112.98 , 150
14.001 , 112.95 , 150
14.002 , 112.98 , 150
14.003 , 112.98 , 150
14.004 , 112.98 , 150
14.004 , 112.95 , 150
14.005 , 112.95 , 150
14.006 , 112.95 , 150
14.007 , 112.98 , 150
14.008 , 112.95 , 150
14.009 , 112.95 , 150
14.01 , 112.98 , 150
14.01 , 112.98 , 150
14.011 , 112.98 , 150
14.012 , 113.02 , 150
14.013 , 112.95 , 150
14.014 , 112.98 , 150
14.015 , 112.98 , 150
14.015 , 112.98 , 150
14.016 , 112.98 , 150
14.017 , 112.95 , 150
14.018 , 112.98 , 150
14.019 , 112.95 , 150
14.02 , 112.91 , 150
14.02 , 112.91 , 150
14.021 , 112.89 , 150
14.022 , 112.89 , 150
14.023 , 112.89 , 150
14.024 , 112.84 , 150
14.025 , 112.84 , 150
14.025 , 112.84 , 150
14.026 , 112.84 , 150
14.027 , 112.84 , 150
14.028 , 112.84 , 150
14.029 , 112.84 , 150
14.03 , 112.82 , 150
14.031 , 112.84 , 150
14.031 , 112.84 , 150
14.032 , 112.84 , 150
14.033 , 112.84 , 150
14.034 , 112.89 , 150
14.035 , 112.89 , 150
14.036 , 112.84 , 150
14.037 , 112.84 , 150
14.037 , 112.89 , 150
14.038 , 112.84 , 150
14.039 , 112.84 , 150
14.04 , 112.84 , 150
14.041 , 112.82 , 150
14.042 , 112.82 , 150
14.043 , 112.79 , 150
14.043 , 112.79 , 150
14.044 , 112.79 , 150
14.045 , 112.79 , 150
14.046 , 112.79 , 150
14.047 , 112.82 , 150
14.048 , 112.82 , 150
14.048 , 112.79 , 150
14.049 , 112.75 , 150
14.05 , 112.79 , 150
14.051 , 112.79 , 150
14.052 , 112.75 , 150
14.052 , 112.79 , 150
14.053 , 112.75 , 150
14.054 , 112.79 , 150
14.055 , 112.75 , 150
14.056 , 112.75 , 150
14.057 , 112.79 , 150
14.057 , 112.79 , 150
14.058 , 112.79 , 150
14.059 , 112.82 , 150
14.06 , 112.82 , 150
14.061 , 112.79 , 150
14.062 , 112.79 , 150
14.062 , 112.79 , 150
14.063 , 112.82 , 150
14.064 , 112.73 , 150
14.065 , 112.75 , 150
14.066 , 112.75 , 150
14.067 , 112.75 , 150
14.067 , 112.73 , 150
14.068 , 112.73 , 150
14.069 , 112.68 , 150
14.07 , 112.68 , 150
14.071 , 112.68 , 150
14.071 , 112.68 , 150
14.072 , 112.68 , 150
14.073 , 112.66 , 150
14.074 , 112.68 , 150
14.075 , 112.68 , 150
14.076 , 112.66 , 150
14.076 , 112.66 , 150
14.077 , 112.66 , 150
14.078 , 112.66 , 150
14.079 , 112.73 , 150
14.08 , 112.73 , 150
14.08 , 112.66 , 150
14.081 , 112.73 , 150
14.082 , 112.68 , 150
14.083 , 112.73 , 150
14.084 , 112.73 , 150
14.085 , 112.73 , 150
14.085 , 112.73 , 150
14.086 , 112.68 , 150
14.087 , 112.73 , 150
14.088 , 112.68 , 150
14.089 , 112.66 , 150
14.089 , 112.66 , 150
14.09 , 112.66 , 150
14.091 , 112.66 , 150
14.092 , 112.61 , 150
14.093 , 112.59 , 150
14.094 , 112.61 , 150
14.094 , 112.59 , 150
14.095 , 112.59 , 150
14.096 , 112.59 , 150
14.097 , 112.61 , 150
14.098 , 112.57 , 150
14.099 , 112.57 , 150
14.1 , 112.61 , 150
14.101 , 112.59 , 150
14.101 , 112.59 , 150
14.102 , 112.59 , 150
14.103 , 112.66 , 150
14.104 , 112.66 , 150
14.105 , 112.68 , 150
14.106 , 112.66 , 150
14.106 , 112.66 , 150
14.107 , 112.59 , 150
14.108 , 112.61 , 150
14.109 , 112.59 , 150
14.11 , 112.57 , 150
14.111 , 112.59 , 150
14.111 , 112.59 , 150
14.112 , 112.57 , 150
14.113 , 112.57 , 150
14.114 , 112.52 , 150
14.115 , 112.52 , 150
14.116 , 112.5 , 150
14.116 , 112.52 , 150
14.117 , 112.5 , 150
14.118 , 112.52 , 150
14.119 , 112.5 , 150
14.12 , 112.5 , 150
14.121 , 112.5 , 150
14.121 , 112.5 , 150
14.122 , 112.52 , 150
14.123 , 112.5 , 150
14.124 , 112.45 , 150
14.125 , 112.57 , 150
14.125 , 112.57 , 150
14.126 , 112.57 , 150
14.127 , 112.52 , 150
14.128 , 112.52 , 150
14.129 , 112.52 , 150
14.13 , 112.52 , 150
14.131 , 112.52 , 150
14.131 , 112.52 , 150
14.132 , 112.52 , 150
14.133 , 112.52 , 150
14.134 , 112.52 , 150
14.135 , 112.5 , 150
14.136 , 112.5 , 150
14.136 , 112.45 , 150
14.137 , 112.45 , 150
14.138 , 112.43 , 150
14.139 , 112.45 , 150
14.14 , 112.45 , 150
14.141 , 112.43 , 150
14.142 , 112.45 , 150
14.142 , 112.43 , 150
14.143 , 112.43 , 150
14.144 , 112.45 , 150
14.145 , 112.43 , 150
14.146 , 112.45 , 150
14.147 , 112.45 , 150
14.147 , 112.45 , 150
14.148 , 112.45 , 150
14.149 , 112.45 , 150
14.15 , 112.45 , 150
14.151 , 112.5 , 150
14.152 , 112.43 , 150
14.152 , 112.43 , 150
14.153 , 112.45 , 150
14.154 , 112.43 , 150
14.155 , 112.43 , 150
14.156 , 112.38 , 150
14.157 , 112.43 , 150
14.157 , 112.36 , 150
14.158 , 112.38 , 150
14.159 , 112.36 , 150
14.16 , 112.38 , 150
14.161 , 112.36 , 150
14.162 , 112.34 , 150
14.162 , 112.34 , 150
14.163 , 112.34 , 150
14.164 , 112.34 , 150
14.165 , 112.36 , 150
14.166 , 112.36 , 150
14.167 , 112.29 , 150
14.168 , 112.34 , 150
14.168 , 112.36 , 150
14.169 , 112.34 , 150
14.17 , 112.38 , 150
14.171 , 112.36 , 150
14.172 , 112.38 , 150
14.173 , 112.36 , 150
14.173 , 112.38 , 150
14.174 , 112.36 , 150
14.175 , 112.36 , 150
14.176 , 112.36 , 150
14.177 , 112.36 , 150
14.178 , 112.36 , 150
14.178 , 112.34 , 150
14.179 , 112.38 , 150
14.18 , 112.34 , 150
14.181 , 112.34 , 150
14.182 , 112.34 , 150
14.183 , 112.29 , 150
14.183 , 112.27 , 150
14.184 , 112.29 , 150
14.185 , 112.27 , 150
14.186 , 112.29 , 150
14.187 , 112.27 , 150
14.188 , 112.27 , 150
14.189 , 112.27 , 150
14.189 , 112.29 , 150
14.19 , 112.29 , 150
14.191 , 112.29 , 150
14.192 , 112.27 , 150
14.193 , 112.22 , 150
14.194 , 112.29 , 150
14.194 , 112.27 , 150
14.195 , 112.29 , 150
14.196 , 112.29 , 150
14.197 , 112.29 , 150
14.198 , 112.29 , 150
14.199 , 112.27 , 150
14.199 , 112.27 , 150
14.2 , 112.29 , 150
14.201 , 112.27 , 150
14.202 , 112.27 , 150
14.203 , 112.27 , 150
14.204 , 112.27 , 150
14.204 , 112.22 , 150
14.205 , 112.2 , 150
14.206 , 112.22 , 150
14.207 , 112.2 , 150
14.208 , 112.2 , 150
14.209 , 112.22 , 150
14.209 , 112.2 , 150
14.21 , 112.2 , 150
14.211 , 112.2 , 150
